cmpdiupacname,rotbonds,hbonddonor,mf,cid,complexity,mw,heavycnt,cmpdname,polararea,cmpdinchikey,hbondacc,xlogp
"[(Z)-4-[(4-amino-2-methylpyrimidin-5-yl)methyl-formylamino]-3-benzoylsulfanylpent-3-enyl] benzoate;2-ethoxybenzamide;N-(4-ethoxyphenyl)-3-hydroxybutanamide;1,3,7-trimethylpurine-2,6-dione",19,4,C55H64N10O11S,11979818,1410,1073.222,77,Butylon,310,JNDDXAUSKFKLLR-DFHCBJLBSA-N,16,
"(4R,4aS,7aR,12bS)-4a-hydroxy-9-methoxy-3-methyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7-one;(4R,4aR,7S,7aR,12bS)-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7,9-diol;2-acetyloxybenzoic acid;N-(4-ethoxyphenyl)acetamide;terephthalic acid;1,3,7-trimethylpurine-2,6-dione;hydrochloride",9,8,C70H78ClN7O19,11980079,1880,1356.856,97,OXYCODONE AND ASPIRIN,347,PMSFFTIMOXXPBU-YSGAVMCASA-N,22,
"1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline;(8,8-dimethyl-8-azoniabicyclo[3.2.1]octan-3-yl) 3-hydroxy-2-phenylpropanoate;1,3-dimethyl-7H-purine-2,6-dione;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione;7-(2-hydroxyethyl)-1,3-dimethylpurine-2,6-dione;nitrate;hydrochloride",15,6,C66H80ClN13O18,11979817,1740,1378.87,98,Perphyllon,383,RGRSIBRQWJTNMU-UHFFFAOYSA-N,21,
"2-acetyloxybenzoic acid;2-(diethylamino)ethyl phenothiazine-10-carboxylate;(E)-2-[(dimethylamino)methyl]-2-methyl-1-phenyl-1-phenylmethoxypent-3-en-1-ol;1,5-dimethyl-2-phenylpyrazol-3-one;1,3,7-trimethylpurine-2,6-dione;dihydrochloride",18,4,C69H83Cl2N9O11S,11979858,1580,1317.422,92,Doleron,236,FQCXODIEHUOTCQ-HLXCIQPBSA-N,16,
,15,11,C103H111ClN16O23,11979873,2200,1976.529,143,Silentan,506,ZTNPZRFNLXIVKR-YXFIHQFASA-N,27,
"2-[4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)phenoxy]-N-(4-fluorophenyl)acetamide",5,2,C22H19FN4O4,11568001,691,422.409,31,CHEMBL199446,94.7,OTTHALQEWXGENA-UHFFFAOYSA-N,5,0.002
"2-[4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)phenoxy]-N-(furan-2-ylmethyl)acetamide",6,2,C21H20N4O5,11567699,666,408.407,30,CHEMBL201796,108,PCVZFCWEKBFCAJ-UHFFFAOYSA-N,5,0.001
"7-amino-6-(aminomethyl)-5-(2,3-dichlorophenyl)-1,3-dimethylpyrido[2,3-d]pyrimidine-2,4-dione",2,2,C16H15Cl2N5O2,11531002,551,380.228,25,CHEMBL2159183,106,IEECBPIXCYEOMZ-UHFFFAOYSA-N,5,0.002
"7-amino-6-(aminomethyl)-1,3-dimethyl-5-phenylpyrido[2,3-d]pyrimidine-2,4-dione",2,2,C16H17N5O2,11529688,479,311.338,23,CHEMBL2159175,106,LAMTXHIPLANNMZ-UHFFFAOYSA-N,5,0
"N-(1H-benzimidazol-2-yl)-2-[4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)phenoxy]acetamide",5,3,C23H20N6O4,11517907,772,444.442,33,CHEMBL203043,123,RHXRPAQOUNYAHJ-UHFFFAOYSA-N,5,0.002
"7-amino-6-(aminomethyl)-5-(2-chloro-5-fluorophenyl)-1,3-dimethylpyrido[2,3-d]pyrimidine-2,4-dione",2,2,C16H15ClFN5O2,11516085,553,363.774,25,CHEMBL2159187,106,CWVMUGTZEHWAPH-UHFFFAOYSA-N,6,0.001
"1,3-dimethyl-7H-purine-2,6-dione;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione;hydron;(1R,2S)-2-(methylamino)-1-phenylpropan-1-ol;chloride",5,6,C29H36ClN7O6,91995758,727,614.092,43,Tedral,177,NKJQUBGQMMGWMJ-JBURPYQASA-N,9,
"N-cyclopentyl-2-[4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)phenoxy]acetamide",5,2,C21H24N4O4,11524078,643,396.439,29,CHEMBL201745,94.7,BKFQUXHRSKOHQG-UHFFFAOYSA-N,4,2.2
"sodium;[3-(3-carboxylatopropanoylcarbamoylamino)-2-methoxypropyl]mercury(1+);1,3-dimethyl-7H-purine-2,6-dione;hydroxide",6,4,C16H23HgN6NaO8,11764862,546,650.968,32,Meralluridum,178,BDFXZRBRZBBYDN-UHFFFAOYSA-L,9,
"ethyl 2-[4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)phenoxy]acetate",6,1,C18H19N3O5,11660427,561,357.36,26,CHEMBL201548,91.9,URLGGUHGSLQDEV-UHFFFAOYSA-N,5,1.9
"6-(aminomethyl)-5-(2-bromo-5-fluorophenyl)-1,3-dimethyl-8H-pyrido[2,3-d]pyrimidine-2,4,7-trione",2,2,C16H14BrFN4O3,11661472,720,409.209,25,CHEMBL2159189,95.7,UHYAYBQYODCACG-UHFFFAOYSA-N,5,0
"2-[4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)-2-methoxyphenoxy]-N-(4-fluorophenyl)acetamide",6,2,C23H21FN4O5,11683855,746,452.435,33,CHEMBL199353,104,YZADYLANTDJQCH-UHFFFAOYSA-N,6,0.002
,34,15,C135H167Cl3N20O29-2,11988032,2840,2640.246,187,Avamigran,629,RFCPQJGCHJIVAV-XFHRMNSVSA-L,37,
"(4-amino-4-oxo-3,3-diphenylbutyl)-methyl-di(propan-2-yl)azanium;(3S)-6,7-dimethoxy-3-[(5R)-4-methoxy-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl]-3H-2-benzofuran-1-one;5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione;N-(4-hydroxyphenyl)acetamide;1,3,7-trimethylpurine-2,6-dione;iodide;hydrochloride",17,6,C72H94ClIN10O15,11979874,1800,1501.932,99,Fluvaleas,302,UEZMQENTJAZHJM-OCHYQIJTSA-N,18,
"1-[(3,4-diethoxyphenyl)methyl]-6,7-diethoxyisoquinoline;1,5-dimethyl-2-phenyl-4-propan-2-ylpyrazol-3-one;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione;N-(4-hydroxyphenyl)acetamide;1,3,7-trimethylpurine-2,6-dione;hydrochloride",15,5,C66H79ClN10O12,11988033,1570,1239.846,89,Migraine-kranit,256,QYJFEUIEZVWVCK-UHFFFAOYSA-N,15,
,14,11,C96H109ClN16O18,11988049,1900,1810.442,131,Migril,416,BYJYIKWMABSTKJ-ZNYNAASMSA-N,23,
"6-benzyl-1,3-dimethyl-5-(4-methylphenyl)pyrrolo[3,4-d]pyrimidine-2,4-dione",3,0,C22H21N3O2,1992652,566,359.421,27,SMR000148386,45.6,FEKCWSNTKCCSSM-UHFFFAOYSA-N,2,0.003
"5-[hydroxy(phenyl)methylidene]-1,3-dimethyl-1,3-diazinane-2,4,6-trione",1,1,C13H12N2O4,54679219,437,260.245,19,"5-[hydroxy(phenyl)methylene]-1,3-dimethylpyrimidine-2,4,6(1H,3H,5H)-trione",77.9,LRYRBKVDWNOZEU-UHFFFAOYSA-N,4,0.001
"calcium;potassium;2-carboxyphenolate;1,3-dimethyl-7H-purine-2,6-dione;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione;(1R,2S)-2-(methylamino)-1-phenylpropan-1-ol;iodide;hydrochloride",7,8,C43H46CaClIKN7O12,54721229,860,1094.398,66,AC1L5AVZ,298,JPLZJURKBSZESN-HQCFJGRNSA-K,15,
"8-[[4-(cyclopropanecarbonyl)piperazin-1-yl]methyl]-1,3-dimethyl-7-(3-methylbutyl)purine-2,6-dione",6,0,C21H32N6O3,92044412,688,416.517,30,NCT-501,82,FSXIBBYWVGWQJL-UHFFFAOYSA-N,5,
"N-[4-[[5-[(1,3-dimethyl-2,4,6-trioxo-1,3-diazinan-5-ylidene)methyl]-2-methoxyphenyl]methoxy]phenyl]acetamide",6,1,C23H23N3O6,1902456,748,437.445,32,MLS000780402,105,OEMXIUWIJBHCTQ-UHFFFAOYSA-N,6,0.001
"6-[4-[2-[4-(4-fluorobenzoyl)piperidin-1-yl]-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",6,1,C28H27FN4O5,44450930,909,518.536,38,CHEMBL258810,103,NCGWALJTIUYMBB-UHFFFAOYSA-N,6,0.003
"6-[4-[2-(4,4-diphenylpiperidin-1-yl)-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",6,1,C33H32N4O4,44450958,925,548.631,41,CHEMBL259931,86,KVESXUWUIFEJCU-UHFFFAOYSA-N,4,0.005
"1,3-dimethyl-6-[4-[2-(4-methylpiperazin-1-yl)-2-oxoethoxy]phenyl]-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",4,1,C21H25N5O4,44451106,672,411.454,30,CHEMBL427602,89.2,JXHZOGRCMMGJHI-UHFFFAOYSA-N,5,0
"1,3-dimethyl-6-[4-[2-oxo-2-(4-pyridin-2-ylpiperazin-1-yl)ethoxy]phenyl]-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C25H26N6O4,44451129,795,474.511,35,CHEMBL260495,102,COZXTLBZZGTRNN-UHFFFAOYSA-N,6,0.001
"6-[3-methoxy-4-[2-[4-(4-methoxyphenyl)piperidin-1-yl]-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",7,1,C29H32N4O6,44450903,887,532.587,39,CHEMBL260179,104,NULTXTUWPROTNK-UHFFFAOYSA-N,6,0.003
"6-[4-[2-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,2,C27H27ClN4O5,44450981,865,522.98,37,CHEMBL259360,106,GNRRSCILMNXIJY-UHFFFAOYSA-N,5,0.002
"6-[4-[2-(4-benzylpiperazin-1-yl)-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",6,1,C27H29N5O4,44451171,802,487.55,36,CHEMBL259913,89.2,QSNFHZZBWASQIR-UHFFFAOYSA-N,5,0.002
"1,3-dimethyl-6-[4-[2-oxo-2-(4-phenylpiperazin-1-yl)ethoxy]phenyl]-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C26H27N5O4,44451283,787,473.523,35,CHEMBL262332,89.2,YFOHBZPJQXLDMO-UHFFFAOYSA-N,5,0.002
"6-[4-[2-[4-(5-chloro-1,3-benzothiazol-2-yl)piperazin-1-yl]-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C27H25ClN6O4S,44451303,945,565.043,39,CHEMBL440418,130,VLZIHWVFTXOQPO-UHFFFAOYSA-N,7,0.004
"6-[4-[2-[4-(2-methoxyphenyl)piperazin-1-yl]-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",6,1,C27H29N5O5,44451480,841,503.549,37,CHEMBL258778,98.4,IPTSLCJIXLAWGA-UHFFFAOYSA-N,6,0.002
"6-[2-methoxy-4-[2-oxo-2-(4-phenylpiperazin-1-yl)ethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",6,1,C27H29N5O5,44451482,843,503.549,37,CHEMBL428605,98.4,CSSFLQDIZXHZCC-UHFFFAOYSA-N,6,0.002
"1,3-dimethyl-6-[4-[2-oxo-2-(4-pyrimidin-2-ylpiperazin-1-yl)ethoxy]phenyl]-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C24H25N7O4,44451491,791,475.499,35,CHEMBL263895,115,OQBCAYIGBJHTLB-UHFFFAOYSA-N,7,0.001
"1,3-dimethyl-6-[4-[1-oxo-1-(4-phenylpiperazin-1-yl)propan-2-yl]oxyphenyl]-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C27H29N5O4,44451492,817,487.55,36,CHEMBL409726,89.2,VXBBOGZPJCZHFS-UHFFFAOYSA-N,5,0.003
"6-[4-[2-(3,4-dihydro-1H-isoquinolin-2-yl)-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",4,1,C25H24N4O4,44450829,768,444.482,33,CHEMBL259105,86,XICBEZUAIRPALD-UHFFFAOYSA-N,4,0.002
"6-[4-[2-(3,4-dihydro-1H-isoquinolin-2-yl)-2-oxoethoxy]-2-methoxyphenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C26H26N4O5,44451224,824,474.508,35,CHEMBL410066,95.2,JQQMPNPMWAEDPY-UHFFFAOYSA-N,5,0.002
"6-[4-[2-[4-(4-fluorophenyl)piperazin-1-yl]-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C26H26FN5O4,44451253,821,491.514,36,CHEMBL259733,89.2,OXMNYRSFVFPRSG-UHFFFAOYSA-N,6,0.002
"6-[4-[2-[4-(3,5-dichloropyridin-4-yl)piperazin-1-yl]-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C25H24Cl2N6O4,44451271,856,543.401,37,CHEMBL258568,102,NIJYZDRAKAUXOS-UHFFFAOYSA-N,6,0.002
"6-[4-[2-[4-(4-methoxyphenyl)piperazin-1-yl]-2-oxoethoxy]phenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",6,1,C27H29N5O5,44451252,833,503.549,37,CHEMBL259529,98.4,BJDSGGOVWSZMIQ-UHFFFAOYSA-N,6,0.002
"1,3,7-trimethyl-8-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]purine-2,6-dione",5,0,C19H22N4O5,6445882,615,386.401,28,CHEMBL27203,86.1,KIAYWZXEAJWSGJ-BQYQJAHWSA-N,6,0.001
"8-(3-aminopiperidin-1-yl)-7-benzyl-1,3-dimethylpurine-2,6-dione",3,1,C19H24N6O2,9885607,581,368.432,27,CHEMBL399216,87.7,BLGQZJNVPWQDPL-UHFFFAOYSA-N,5,0.001
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)acetic acid;piperazine",2,3,C13H20N6O4,6453414,412,324.335,23,18833-13-1,120,SKKLFJHESZIVKT-UHFFFAOYSA-N,7,
"8-[(E)-2-(4-methoxy-2,3-dimethylphenyl)ethenyl]-1,3,7-trimethylpurine-2,6-dione",3,0,C19H22N4O3,6448866,595,354.402,26,KF21213,67.7,SDHWMROLJYZHCX-CSKARUKUSA-N,4,0.002
"8-(3,3a,4,5,6,6a-hexahydro-2H-pyrrolo[2,3-c]pyrrol-1-yl)-1,3-dimethyl-7-(3-methylbut-2-enyl)purine-2,6-dione",3,1,C18H26N6O2,66954232,633,358.438,26,CHEMBL2408642,73.7,MJJWCMRKPGSALX-UHFFFAOYSA-N,5,0.001
"8-[(E)-2-(3,4-dimethoxyphenyl)ethenyl]-1,3,7-trimethylpurine-2,6-dione",4,0,C18H20N4O4,9841629,584,356.375,26,CHEMBL280982,76.9,QTVJUPYVJXQCDT-VQHVLOKHSA-N,5,0.001
"1,3-dimethyl-8-[1-[[3-(trifluoromethyl)phenyl]methyl]pyrazol-4-yl]-7H-purine-2,6-dione",3,1,C18H15F3N6O2,9822488,662,404.345,29,CHEMBL208824,87.1,BXOBNALLJPAQHL-UHFFFAOYSA-N,7,0.002
"2-[[8-(3-aminopiperidin-1-yl)-1,3-dimethyl-2,6-dioxopurin-7-yl]methyl]benzonitrile",3,1,C20H23N7O2,9800721,706,393.442,29,Xanthine Analogue 4,112,XJNKUWDMCBZMTG-UHFFFAOYSA-N,6,0.001
"2-acetyloxybenzoic acid;N-(4-hydroxyphenyl)acetamide;1,3,7-trimethylpurine-2,6-dione",4,3,C25H27N5O8,9871508,644,525.51,38,EXCEDRIN (MIGRAINE),171,BKMBGNWZSQNIKU-UHFFFAOYSA-N,9,
"8-[(E)-dimethylaminodiazenyl]-7-ethyl-1,3-dimethylpurine-2,6-dione",3,0,C11H17N7O2,6439011,439,279.298,20,Etheofazine,86.4,OAQSALGVFQVOGT-BUHFOSPRSA-N,6,0
"2-acetyloxybenzoic acid;N-(4-ethoxyphenyl)acetamide;2-[methyl-[(E)-3-phenylprop-2-enyl]amino]-1-phenylpropan-1-ol;1,3,7-trimethylpurine-2,6-dione;hydrochloride",12,4,C46H55ClN6O9,6441964,970,871.416,62,AC1O5WBM,184,GXVYKGFDXIZMAF-CAKSNXNRSA-N,11,
,11,10,C78H86N14O18,90474935,1650,1507.6,110,,410,PEWRLIGZFFHOFA-YDUHQPPSSA-N,21,
"8-chloro-1,3-dimethyl-7-(3-methyl-2-phenylmorpholin-4-yl)purine-2,6-dione;2-(3-methyl-2-phenylmorpholin-4-yl)ethyl 2-phenylbutanoate;hydrochloride",10,1,C41H50Cl2N6O6,91824750,1040,793.778,55,PL070237,110,CPLICWKACUVJEB-UHFFFAOYSA-N,9,
"hydron;7-[2-[[(1R,2S)-1-hydroxy-1-phenylpropan-2-yl]amino]ethyl]-1,3-dimethylpurine-2,6-dione;chloride",6,3,C18H24ClN5O3,91991753,525,393.867,27,Cafedrine hydrochloride,90.7,UTTZHZDGHMJDPM-NXCSSKFKSA-N,6,
"(2S)-2-[(2-chloro-6-ethylbenzoyl)amino]-3-[4-(1,3,4-trimethyl-2,6-dioxopyrimidin-5-yl)phenyl]propanoic acid",7,2,C25H26ClN3O5,69336784,852,483.944,34,CHEMBL2333174,107,YJBJPRUILPSVFT-IBGZPJMESA-N,5,0.003
"(2S)-2-[(2,6-dichlorobenzoyl)amino]-3-[4-(1,3,4-trimethyl-2,6-dioxopyrimidin-5-yl)phenyl]propanoic acid",6,2,C23H21Cl2N3O5,69337248,830,490.335,33,CHEMBL2333168,107,MEWSBKJAUCDJSK-KRWDZBQOSA-N,5,0.003
"(2S)-2-[(2-chloro-6-methylbenzoyl)amino]-3-[4-[1,3-dimethyl-2,4-dioxo-6-(trifluoromethyl)pyrimidin-5-yl]phenyl]propanoic acid",6,2,C24H21ClF3N3O5,69336954,932,523.888,36,CHEMBL2333171,107,BZEBVNQBGHZGIZ-INIZCTEOSA-N,8,0.003
"(2S)-2-[(2,6-dichlorobenzoyl)amino]-3-[4-[1,3-dimethyl-2,4-dioxo-6-(trifluoromethyl)pyrimidin-5-yl]phenyl]propanoic acid",6,2,C23H18Cl2F3N3O5,69335939,926,544.307,36,CHEMBL2333169,107,RUVVTIYWVAZMKF-HNNXBMFYSA-N,8,0.004
"(2S)-2-[(2-chloro-6-methylbenzoyl)amino]-3-[4-(1,3,4-trimethyl-2,6-dioxopyrimidin-5-yl)phenyl]propanoic acid",6,2,C24H24ClN3O5,69335964,836,469.917,33,CHEMBL2333170,107,XWJUDXXALXRTIE-SFHVURJKSA-N,5,0.003
"(2S)-2-[(2,6-difluorobenzoyl)amino]-3-[4-(1,3,4-trimethyl-2,6-dioxopyrimidin-5-yl)phenyl]propanoic acid",6,2,C23H21F2N3O5,69337579,830,457.426,33,CHEMBL2333173,107,LYHCGYLAKNFJSM-KRWDZBQOSA-N,7,0.002
"sodium;[(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-methylamino]methanesulfonate;N-(4-hydroxyphenyl)acetamide;1,3,7-trimethylpurine-2,6-dione",5,2,C29H35N8NaO8S,56841820,984,678.691,47,Pirosal,200,JPLBNYFPHJVOOE-UHFFFAOYSA-M,11,
"8-(3-aminopiperidin-1-yl)-1,3-dimethyl-7-(3-methylbut-2-enyl)purine-2,6-dione",3,1,C17H26N6O2,11256492,576,346.427,25,CHEMBL237279,87.7,PGUDEELHWPODPT-UHFFFAOYSA-N,5,1.2
"2-[[6-[(3R)-3-amino-3-ethylpiperidin-1-yl]-1,3-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-5-yl]methyl]-4-fluorobenzonitrile",4,1,C23H27FN6O2,56658248,801,438.497,32,CHEMBL1819091,98.6,PNCYZOJJIHDBQW-HSZRJFAPSA-N,6,0.002
"2-[[6-[(3R)-3-aminopiperidin-1-yl]-1,3-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-5-yl]methyl]-4-fluorobenzonitrile;hydrochloride",3,2,C21H24ClFN6O2,56661747,740,446.905,31,CHEMBL1819089,98.6,DTNUQCRCHKWJCE-PKLMIRHRSA-N,6,
"sodium;1,3-dimethyl-7H-purine-2,6-dione;5-ethyl-5-phenylpyrimidin-3-ide-2,4,6-trione;3-(2-methoxyphenoxy)propane-1,2-diol;(1R,2S)-2-(methylamino)-1-phenylpropan-1-ol;hydrate",10,7,C39H50N7NaO11,23693550,906,815.844,58,Franol,226,FRSADJTWTDJRBY-IWPMNCBDSA-M,14,
"6-[4-[4-[(5-chlorothiophen-2-yl)methyl]piperazin-1-yl]sulfonylphenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C23H24ClN5O4S2,10218183,917,534.05,35,CHEMBL211813,134,IPPJNUFPGUBGGY-UHFFFAOYSA-N,7,0.002
"4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)-N-pyridin-2-ylbenzenesulfonamide",4,2,C19H17N5O4S,10237847,746,411.434,29,CHEMBL208705,124,FDVCPEDATCIYGY-UHFFFAOYSA-N,6,0.001
"7-[2-[4-(2-chlorophenyl)piperazin-1-yl]ethyl]-1,3-dimethylpurine-2,6-dione",4,0,C19H23ClN6O2,10453764,599,402.877,28,KMUP-1,64.9,NIDVDYQCGWISJZ-UHFFFAOYSA-N,5,1.7
"sodium;2-aminoacetate;1,3-dimethyl-7H-purine-2,6-dione",1,2,C9H12N5NaO4,23663537,314,277.212,19,Sodium theophylline glycinate,135,AIJQWRAOMFRHTQ-UHFFFAOYSA-M,6,
"N-[(3Z)-3-(1,3-dimethyl-2,6-dioxopurin-8-ylidene)-2-methyl-1H-pyrazol-5-yl]-2-phenylacetamide",3,2,C19H19N7O3,10150668,896,393.399,29,CHEMBL32750,110,PYENPBOXQPMMIL-VBKFSLOCSA-N,7,0.001
"(2S)-2-[(2,6-dichlorobenzoyl)amino]-3-[3-methyl-4-(1,3,4-trimethyl-2,6-dioxopyrimidin-5-yl)phenyl]propanoic acid",6,2,C24H23Cl2N3O5,10118022,869,504.362,34,CHEMBL2332752,107,NTFHSUUFBUDKFC-SFHVURJKSA-N,5,0.003
"(2S)-2-[[1-(2-methoxyethyl)cyclopentanecarbonyl]amino]-3-[4-(1,3,4-trimethyl-2,6-dioxopyrimidin-5-yl)phenyl]propanoic acid",9,2,C25H33N3O6,10116180,840,471.546,34,CHEMBL2333172,116,PQEXVAMKRQHKJU-IBGZPJMESA-N,6,0.002
"8-(4-methoxyphenyl)-1,3-dimethyl-7H-purine-2,6-dione",2,1,C14H14N4O3,10085373,436,286.285,21,CHEMBL11635,78.5,VPHSVCWZXWNVFF-UHFFFAOYSA-N,4,2.2
"1,3-dimethyl-8-(4-methylphenyl)-7H-purine-2,6-dione",1,1,C14H14N4O2,10084483,419,270.286,20,CHEMBL268026,69.3,XAMDGANBXINPSA-UHFFFAOYSA-N,3,2.6
"1,3-dimethyl-6-(oxiran-2-yl)pyrimidine-2,4-dione",1,0,C8H10N2O3,10261747,311,182.176,13,"1,3-Dimethyl-6-oxiranyl-2,4-pyrimidinedione",53.2,KIJLLYVGTQXTKZ-UHFFFAOYSA-N,3,-0.001
"4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)-N-(2-pyridin-2-ylethyl)benzenesulfonamide",6,2,C21H21N5O4S,10288169,777,439.487,31,CHEMBL211762,124,IQQXLNKUMMWHMO-UHFFFAOYSA-N,6,0.001
"4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)-N-(6-methoxypyridin-3-yl)benzenesulfonamide",5,2,C20H19N5O5S,10288197,794,441.46,31,CHEMBL210456,133,FIYWVLDBOIJBSP-UHFFFAOYSA-N,7,0.001
"7-but-2-ynyl-1,3-dimethyl-8-piperazin-1-ylpurine-2,6-dione",2,1,C15H20N6O2,10286460,561,316.358,23,CHEMBL235792,73.7,JUSIGURQRFKQKK-UHFFFAOYSA-N,5,0
"(2S)-2-[(2,6-dichlorobenzoyl)amino]-3-[4-(1,3-dimethyl-2,4-dioxopyrimidin-5-yl)-3-methylphenyl]propanoic acid",6,2,C23H21Cl2N3O5,10300040,825,490.335,33,CHEMBL2332751,107,XYXZMKHLXJARTF-SFHVURJKSA-N,5,0.003
"4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)-N-(2-pyridin-2-yloxyethyl)benzenesulfonamide",7,2,C21H21N5O5S,10310578,795,455.486,32,CHEMBL209208,133,ZSQIRYGBBDFTRD-UHFFFAOYSA-N,7,0.001
"6-[4-[4-[(3-fluorophenyl)methyl]piperazin-1-yl]sulfonylphenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C25H26FN5O4S,10196060,929,511.568,36,CHEMBL210383,105,SUOKLDPUHYJDKC-UHFFFAOYSA-N,7,0.002
"(2S)-2-[(2-chloro-6-methylbenzoyl)amino]-3-[4-(1,3-dimethyl-2,4-dioxopyrimidin-5-yl)-3-methylphenyl]propanoic acid",6,2,C24H24ClN3O5,10205401,831,469.917,33,CHEMBL2332757,107,MWYWLZQVFNXNEI-IBGZPJMESA-N,5,0.003
"N-benzyl-2-[4-(1,3-dimethyl-2,4-dioxo-5H-pyrrolo[3,2-d]pyrimidin-6-yl)phenoxy]acetamide",6,2,C23H22N4O4,11495410,673,418.445,31,CHEMBL199688,94.7,NHACOWFQPMVIBG-UHFFFAOYSA-N,4,0.002
"6-[4-(4-benzylpiperazin-1-yl)sulfonylphenyl]-1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",5,1,C25H27N5O4S,10311222,886,493.577,35,CHEMBL209019,105,BZIYNOFERKYDGM-UHFFFAOYSA-N,6,0.002
"7-(7-hydroxyoctyl)-1,3-dimethylpurine-2,6-dione",7,1,C15H24N4O3,10852325,418,308.376,22,CHEMBL85831,78.7,LHZJKZSPWBSTPX-UHFFFAOYSA-N,4,1.2
"4-(1,3-dimethyl-2,6-dioxo-7H-purin-8-yl)benzenesulfonic acid;hydrate",2,3,C13H14N4O6S,18528136,610,354.338,24,8-Pspt,133,AYQOEZBHENEBEJ-UHFFFAOYSA-N,7,
"8-[[1-(3,4-dimethoxyphenyl)-2-hydroxyethyl]amino]-7-(2-methoxyethyl)-1,3-dimethylpurine-2,6-dione",9,2,C20H27N5O6,18755310,639,433.458,31,ACMC-20dcz1,118,VZLFAVFWNOZVFM-UHFFFAOYSA-N,8,0
